## 1.730000000000000000e+02 5.030000000000000000e+02 1.129000000000000000e+03 1.879000000000000000e+03 2.683000000000000000e+03 3.499000000000000000e+03 5.171000000000000000e+03 8.737000000000000000e+03 1.247900000000000000e+04 1.625300000000000000e+04 3.148900000000000000e+04 4.741700000000000000e+04 6.370900000000000000e+04
8.670520219999999778e-01 7.753479139999999159e-01 8.325952166000000210e-01 8.355508249999999970e-01 8.162504680000000068e-01 8.030865959999999859e-01 7.464707020000000970e-01 6.443859445999999824e-01 4.944306431999999640e-01 4.356118880000000582e-01 2.734288166000000131e-01 1.976084528000000007e-01 1.579054766000000110e-01
9.826589599999999702e-01 8.747514919999999083e-01 9.477413639999999750e-01 9.473124019999999978e-01 9.280655991999999799e-01 9.059731360000000677e-01 8.547669700000000148e-01 7.313723237999998350e-01 5.657504608000000212e-01 4.965237200000000017e-01 3.020102256000000152e-01 2.250247803999999852e-01 1.783107568000000254e-01
1.156069363999999933e+00 9.741550719999999552e-01 1.116031887199999906e+00 1.085683874000000104e+00 1.084606785000000073e+00 1.017433551999999963e+00 9.649970979999998866e-01 7.931784374000000470e-01 6.162352756000000209e-01 5.432843179999999883e-01 3.401187717999999971e-01 2.482232113999999767e-01 1.976172909999999727e-01
1.387283237999999974e+00 1.172962228000000051e+00 1.213463242600000047e+00 1.234699310000000105e+00 1.229966453999999931e+00 1.126036009999999976e+00 1.061690196000000030e+00 8.847430448000001002e-01 6.875550926000000285e-01 6.005045239999999840e-01 3.760043190000000313e-01 2.726870111999999957e-01 2.147263340000000187e-01
1.502890174000000023e+00 1.232604376000000057e+00 1.408325953999999935e+00 1.367748801999999930e+00 1.390234812000000097e+00 1.260360104000000092e+00 1.162251012000000028e+00 9.648620797999999388e-01 7.412452922000001276e-01 6.564941859999999796e-01 4.052208708000000215e-01 2.956745470000000098e-01 2.340328681999999938e-01
1.618497112000000016e+00 1.351888667999999960e+00 1.523472099999999996e+00 1.506120276000000091e+00 1.494595601999999968e+00 1.374678480000000036e+00 1.253142525999999979e+00 1.049559345400000065e+00 7.933327992000001050e-01 7.075616799999998596e-01 4.388834198000000630e-01 3.226690848000000056e-01 2.563217127999999900e-01
1.791907517999999921e+00 1.431411529999999654e+00 1.665190434000000108e+00 1.655135709999999705e+00 1.651136788000000077e+00 1.494712773999999911e+00 1.357571070000000102e+00 1.122811034000000152e+00 8.638512710000000316e-01 7.623208019999998530e-01 4.763568229999999848e-01 3.471328847999999856e-01 2.801801942000000101e-01
2.080924858000000377e+00 1.570576540000000021e+00 1.842338349999999902e+00 1.777541246000000186e+00 1.748043235999999778e+00 1.597599316000000158e+00 1.444594853999999762e+00 1.207508298000000035e+00 9.159387763999999876e-01 8.140035700000000096e-01 5.068436597999999016e-01 3.734947379999999928e-01 2.991728012000000048e-01
2.254335262000000117e+00 1.729622264000000076e+00 1.957484497999999906e+00 1.894624802000000274e+00 1.867312709999999765e+00 1.711917689999999936e+00 1.518081609999999859e+00 1.275037197999999927e+00 9.840532101999999171e-01 8.681474200000000030e-01 5.382832102000000285e-01 4.028091191999999543e-01 3.241300288000000251e-01
2.658959537999999956e+00 1.948310138000000080e+00 2.099202834000000184e+00 2.017030333999999758e+00 1.994036528000000086e+00 1.843383824000000004e+00 1.618642432000000131e+00 1.359734462000000033e+00 1.038544754799999748e+00 9.179843699999998829e-01 5.748038998000000177e-01 4.319126053999999826e-01 3.470467280000000265e-01
3.005780346000000325e+00 2.027833000000000219e+00 2.249778566000000257e+00 2.176689729999999656e+00 2.098397315999999790e+00 1.949128321999999969e+00 1.717269385999999898e+00 1.434130707999999865e+00 1.101049764000000097e+00 9.788962039999999920e-01 6.087840198000000758e-01 4.586962481999999897e-01 3.710621732000000117e-01
3.121387281999999708e+00 2.147117296000000231e+00 2.426926486000000160e+00 2.325705163999999936e+00 2.236302645999999950e+00 2.063446697999999913e+00 1.831367239999999841e+00 1.514249741999999843e+00 1.169965543999999857e+00 1.023810987999999922e+00 6.481628505999998957e-01 4.827382585999999698e-01 3.922522721999999740e-01
3.294797688000000058e+00 2.345924452000000215e+00 2.524357840000000408e+00 2.453432675999999812e+00 2.359299290000000049e+00 2.169191197999999599e+00 1.928060333999999987e+00 1.579489527999999865e+00 1.240484013999999968e+00 1.071186858000000131e+00 6.850011113999998624e-01 5.072020579999999557e-01 4.125005886000000510e-01
3.583815028000000069e+00 2.564612326000000220e+00 2.630646590000000007e+00 2.559872272000000226e+00 2.493477449999999873e+00 2.286367531999999869e+00 2.024753431999999798e+00 1.664186791999999970e+00 1.296578250000000043e+00 1.119177998000000063e+00 7.170758042000000554e-01 5.352510701999999565e-01 4.380856707999999378e-01
3.757225433999999975e+00 2.703777338000000086e+00 2.798937114000000115e+00 2.666311868000000196e+00 2.582929558000000014e+00 2.403543868000000305e+00 2.134983561999999946e+00 1.725992902000000218e+00 1.363089990000000196e+00 1.169014952000000163e+00 7.580424909999999850e-01 5.624565030000000521e-01 4.628859342000000154e-01
3.872832370000000246e+00 2.842942343999999899e+00 2.949512841999999857e+00 2.783395424000000062e+00 2.691017517999999775e+00 2.560731635999999867e+00 2.233610520000000044e+00 1.785509899999999872e+00 1.420786922000000008e+00 1.223774069999999936e+00 7.913874687999999935e-01 5.909273045999999807e-01 4.898836897999999662e-01
3.930635838000000604e+00 2.962226639999999911e+00 3.108945967999999560e+00 2.932410857999999898e+00 2.828922850000000100e+00 2.666476135999999997e+00 2.324502031999999829e+00 1.850749686000000338e+00 1.483291927999999871e+00 1.279148464000000152e+00 8.336244402000000386e-01 6.210852649999999420e-01 5.165675182000000198e-01
4.161849710000000258e+00 3.101391652000000221e+00 3.188662531999999494e+00 3.081426291999999734e+00 2.978009690000000376e+00 2.772220633999999961e+00 2.436666021999999820e+00 1.904543894000000126e+00 1.540187516000000034e+00 1.330831231999999975e+00 8.666518467999999586e-01 6.550393318000000686e-01 5.416817092000000278e-01
4.219653177999999727e+00 3.141153081999999763e+00 3.356953055999999602e+00 3.235763701999999853e+00 3.130823706000000151e+00 2.869391253999999947e+00 2.523689809999999589e+00 1.970928236000000000e+00 1.597083099999999867e+00 1.379437644000000018e+00 9.063482485999999616e-01 6.820338698000000255e-01 5.656971544000000129e-01
4.393063582000000800e+00 3.260437376000000054e+00 3.551815765999999819e+00 3.320915379999999750e+00 3.231457323999999964e+00 2.983709634000000221e+00 2.628118352000000435e+00 2.038457138000000057e+00 1.673210994000000174e+00 1.430505138000000231e+00 9.419162247999999238e-01 7.102937766000000375e-01 5.937936557999999865e-01
4.566473988000000261e+00 3.479125246000000171e+00 3.658104517999999583e+00 3.480574771999999761e+00 3.320909429999999496e+00 3.109459846000000027e+00 2.709340553999999734e+00 2.111708826000000094e+00 1.735716002000000202e+00 1.482187902000000168e+00 9.854234802000000348e-01 7.455132126000000303e-01 6.250294306000000466e-01
4.739884391999999558e+00 3.598409542000000183e+00 3.826395042000000135e+00 3.602980310000000408e+00 3.425270220000000254e+00 3.240925980000000095e+00 2.800232064000000243e+00 2.203273432000000476e+00 1.801426393999999931e+00 1.539408109999999885e+00 1.022261741599999940e+00 7.769365417999999357e-01 6.504575491999999848e-01
4.797687859999999915e+00 3.697813122000000341e+00 3.985828166000000117e+00 3.714741881999999773e+00 3.525903840000000233e+00 3.372392111999999997e+00 2.898859019999999731e+00 2.291404371999999690e+00 1.859123325999999965e+00 1.595397769999999937e+00 1.061958145999999825e+00 8.058291329999999197e-01 6.799667238000000058e-01
4.913294798000000796e+00 3.836978132000000041e+00 4.109831709999999916e+00 3.853113358000000321e+00 3.633991801999999716e+00 3.509574161999999831e+00 2.991684393999999969e+00 2.380679869999999809e+00 1.919224296000000107e+00 1.648311081999999983e+00 1.098478833999999793e+00 8.368306725999999918e-01 7.042960961999999991e-01
4.971098266000000265e+00 3.916500993999999736e+00 4.224977856000000642e+00 4.012772753999999331e+00 3.738352589999999420e+00 3.615318661999999961e+00 3.086443627999999606e+00 2.457365225999999847e+00 1.979325266000000028e+00 1.704916018000000033e+00 1.136587377999999982e+00 8.697302653999999800e-01 7.297242146000000318e-01
5.086705202000000092e+00 4.035785287999999582e+00 4.286979628000000098e+00 4.145822245999999822e+00 3.879985091999999636e+00 3.712489284000000112e+00 3.208276928000000083e+00 2.516882226000000333e+00 2.035419504000000490e+00 1.764597304000000033e+00 1.173425640000000048e+00 8.975683824000000310e-01 7.598612439999999912e-01
5.260115607999999554e+00 4.095427435999999588e+00 4.410983171999999897e+00 4.289515697999999766e+00 4.002981735999999735e+00 3.821091742000000124e+00 3.289499130000000271e+00 2.595856701999999849e+00 2.113951440000000126e+00 1.824278591999999977e+00 1.223284320000000092e+00 9.351076618000000451e-01 7.899982732000000452e-01
5.433526011999999739e+00 4.174950298000000615e+00 4.472984943999999352e+00 4.390633316000000619e+00 4.129705554000000056e+00 3.952557871999999861e+00 3.359118157999999799e+00 2.674831178000000254e+00 2.168442983999999907e+00 1.883959884000000029e+00 1.268061864000000316e+00 9.654765163999998734e-01 8.180947746000001297e-01
5.549132948000000454e+00 4.274353876000000163e+00 4.605845881999999669e+00 4.481106972000000077e+00 4.237793513999999817e+00 4.044012576000000081e+00 3.432604909999999787e+00 2.760672999999999710e+00 2.236557416000000131e+00 1.941180087999999859e+00 1.307758263999999837e+00 1.001961320599999983e+00 8.471330582000000664e-01
5.664739884000000281e+00 4.413518886000000307e+00 4.756421613999999742e+00 4.624800424000000021e+00 4.360790160000000526e+00 4.166904830000000004e+00 3.506091666000000551e+00 2.839647475999999671e+00 2.301466463999999768e+00 1.992862854000000183e+00 1.344914098000000058e+00 1.042031339999999862e+00 8.764852688000001057e-01
5.780346820000000108e+00 4.493041747999999558e+00 4.906997342000000373e+00 4.795103777999999650e+00 4.480059631999999681e+00 4.284081168000000162e+00 3.625991101999999522e+00 2.918621952000000075e+00 2.363971472000000240e+00 2.046391435999999953e+00 1.380164501999999960e+00 1.077461669999999927e+00 9.072501532000000202e-01
5.838150288000000465e+00 4.671968191999999576e+00 5.075287862000000594e+00 4.976051092000000509e+00 4.588147595999999773e+00 4.369819945999999788e+00 3.701411720000000294e+00 2.995307314000000165e+00 2.423271095999999680e+00 2.102996371999999781e+00 1.428752898000000160e+00 1.114157367999999870e+00 9.383289644000001317e-01
6.011560691999999761e+00 4.751491056000000768e+00 5.208148802000000188e+00 5.098456627999999213e+00 4.722325753999999876e+00 4.472706490000000201e+00 3.792303230000000358e+00 3.060547099999999965e+00 2.472153217999999875e+00 2.148526426000000100e+00 1.474800724000000063e+00 1.151485756000000027e+00 9.675242114000001115e-01
6.011560691999999761e+00 4.890656061999999693e+00 5.385296722000000536e+00 5.226184141999999255e+00 4.834140886000000137e+00 4.592740781999999911e+00 3.898665635999999601e+00 3.140666131999999777e+00 2.533856879999999645e+00 2.206977171999999765e+00 1.513861982000000106e+00 1.188392346000000099e+00 1.000800514799999874e+00
6.069364160000000119e+00 4.930417493999999401e+00 5.553587246000000199e+00 5.295369879999999974e+00 4.979500557999999799e+00 4.698485282000000041e+00 4.005028040000000900e+00 3.228797070000000158e+00 2.594759196000000046e+00 2.255583585999999752e+00 1.559592238000000020e+00 1.225088049999999873e+00 1.031094506600000127e+00
6.127167628000000477e+00 5.089463219999999843e+00 5.713020374000000068e+00 5.380521553999999540e+00 5.109951547999999732e+00 4.798513862000000074e+00 4.119125895999999898e+00 3.299759642000000159e+00 2.658065550000000332e+00 2.320802313999999811e+00 1.610721201999999908e+00 1.261994641999999889e+00 1.067824013999999933e+00
6.300578033999999050e+00 5.308151092000000126e+00 5.837023915999999701e+00 5.486961147999999788e+00 5.225493849999999441e+00 4.921406115999999997e+00 4.204215819999999937e+00 3.392468809999999557e+00 2.729385367999999978e+00 2.375561434000000194e+00 1.655816315999999899e+00 1.295526919999999915e+00 1.099216750000000076e+00
6.358381501999999408e+00 5.467196819999999846e+00 5.961027457999999335e+00 5.614688663999999996e+00 5.344763322000000372e+00 5.007144900000000121e+00 4.304776637999999878e+00 3.471443288000000571e+00 2.796698454000000389e+00 2.440780162000000253e+00 1.704722285999999754e+00 1.331589933999999698e+00 1.136260182000000230e+00
6.473988439999999400e+00 5.526838965999999687e+00 6.102745794000000501e+00 5.742416178000000038e+00 5.452851286000000464e+00 5.098599597999999844e+00 4.409205183999999278e+00 3.552706881999999844e+00 2.868819616000000128e+00 2.493078201999999965e+00 1.751405254000000244e+00 1.375877849999999958e+00 1.170164342000000079e+00
6.705202311999999942e+00 5.626242543999999235e+00 6.244464127999999725e+00 5.832889833999999496e+00 5.531121877999999548e+00 5.175764503999999988e+00 4.517501450000000141e+00 3.619091220000000053e+00 2.939338087999999960e+00 2.541684609999999900e+00 1.797770648000000193e+00 1.413628023999999872e+00 1.205638134000000194e+00
6.820809248000000657e+00 5.864811133999999093e+00 6.359610271999999398e+00 5.981905272000000551e+00 5.650391351999999756e+00 5.272935123999999973e+00 4.606459100000000362e+00 3.684331005999999853e+00 3.007452520000000185e+00 2.600135360000000340e+00 1.843818474000000096e+00 1.450534618000000053e+00 1.238443545999999840e+00
6.936416184000000484e+00 6.103379719999999509e+00 6.510186004000000359e+00 6.093666843999999472e+00 5.743570627999999623e+00 5.390111459999999965e+00 4.707019918000000303e+00 3.758727252000000796e+00 3.080375029999999903e+00 2.662277734000000340e+00 1.896852867999999859e+00 1.494822531999999926e+00 1.274074307999999878e+00
7.167630058000000304e+00 6.222664014000000243e+00 6.669619131999999340e+00 6.258648216000000097e+00 5.881475962000000557e+00 5.490140039999999999e+00 4.805646875999999956e+00 3.846858189999999844e+00 3.144482729999999560e+00 2.725650649999999953e+00 1.941947981999999850e+00 1.537845075999999978e+00 1.313472194000000259e+00
7.283236994000001019e+00 6.401590457999999373e+00 6.793622676000000915e+00 6.397019689999999592e+00 5.989563920000000152e+00 5.595884540000000129e+00 4.877199769999999823e+00 3.928121782000000284e+00 3.217405242000000332e+00 2.793330459999999960e+00 1.991489089999999962e+00 1.581922093999999834e+00 1.346434569999999997e+00
7.514450865999999785e+00 6.441351889999999969e+00 6.899911426000000070e+00 6.482171370000000543e+00 6.105106224000000026e+00 5.664475566000000128e+00 4.966157416000000602e+00 3.991072452000000048e+00 3.279910250000000360e+00 2.846243772000000227e+00 2.036584203999999509e+00 1.620726746000000107e+00 1.383948892000000042e+00
7.572254336000000308e+00 6.500994035999999809e+00 7.139061118000000761e+00 6.625864821999999599e+00 6.198285502000000058e+00 5.755930266000000017e+00 5.049313478000000188e+00 4.068902369999999991e+00 3.348826027999999955e+00 2.918845752000000182e+00 2.087395597999999630e+00 1.659742287999999677e+00 1.419579651999999914e+00
7.630057806000000831e+00 6.620278331999999821e+00 7.245349867999999915e+00 6.726982437999998510e+00 6.313827803999999766e+00 5.873106602000000009e+00 5.142138852000000426e+00 4.160466979999999815e+00 3.422549886000000097e+00 2.965606348000000114e+00 2.135031280000000198e+00 1.702553935999999934e+00 1.461488957999999894e+00
7.803468210000000127e+00 6.779324056000000098e+00 7.360496016000000807e+00 6.860031932000000054e+00 6.410734252000000133e+00 5.998856815999999981e+00 5.219493328000000432e+00 4.240586013999999793e+00 3.501883161999999938e+00 3.024057095999999945e+00 2.181714249999999744e+00 1.748107220000000073e+00 1.497904536000000064e+00
8.092485549999999250e+00 6.938369779999999487e+00 7.457927370000000167e+00 6.977115485999999756e+00 6.541185237999999735e+00 6.107459273999999994e+00 5.323921872000000555e+00 4.322994162000000529e+00 3.564388172000000132e+00 3.084353658000000387e+00 2.230620213999999990e+00 1.790075290000000097e+00 1.540598660000000120e+00
8.381502890000000150e+00 7.017892643999999791e+00 7.608503097999999909e+00 7.115486962000000304e+00 6.649273201999998939e+00 6.161760499999999752e+00 5.414813384000000340e+00 4.411125099999999577e+00 3.626893180000000605e+00 3.145880761999999997e+00 2.282066753999999698e+00 1.832886940000000298e+00 1.579682621999999981e+00
8.497109826000000865e+00 7.256461233999999649e+00 7.812223204000000365e+00 7.248536455999999184e+00 6.731270963999999246e+00 6.253215203999999972e+00 5.526977372000000166e+00 4.493533248000000313e+00 3.703822421999999559e+00 3.216636929999999950e+00 2.338276855999999793e+00 1.877174854000000170e+00 1.620179253999999958e+00
8.554913294000000334e+00 7.435387674000000224e+00 7.980513728000000029e+00 7.376263969999999226e+00 6.843086097999998785e+00 6.378965417999999943e+00 5.644942952000000069e+00 4.574796841999999586e+00 3.767930122000000104e+00 3.273241864000000056e+00 2.388770681999999645e+00 1.919986499999999818e+00 1.665541759999999982e+00
8.554913294000000334e+00 7.534791252000000661e+00 8.184233836000000650e+00 7.498669502000000264e+00 6.973537085999998553e+00 6.507573594000000128e+00 5.728099009999999325e+00 4.646903969999999440e+00 3.842455325999999616e+00 3.329231527999999773e+00 2.437676651999999944e+00 1.969124998000000293e+00 1.706823210000000035e+00
8.670520229999999273e+00 7.654075543999999454e+00 8.352524360000000314e+00 7.663650878000000333e+00 7.066716361999999307e+00 6.587596453999999824e+00 5.830593696000000214e+00 4.727023004000000306e+00 3.900152253999999541e+00 3.389528088000000050e+00 2.490075897999999732e+00 2.010882169999999913e+00 1.746535026000000101e+00
8.901734102000000703e+00 7.813121272000000950e+00 8.441098317999998102e+00 7.839276211999999688e+00 7.197167351999999241e+00 6.693340956000000119e+00 5.925352929999999851e+00 4.818587616000000295e+00 3.969068036000000355e+00 3.467052235999999787e+00 2.543427864000000316e+00 2.062762300000000160e+00 1.791583606000000106e+00
8.959537570000000173e+00 7.912524852000001552e+00 8.582816650000001601e+00 7.977647681999999740e+00 7.357435706000001296e+00 6.827665045999999904e+00 6.010442851999999725e+00 4.888405631999999557e+00 4.029970353999999588e+00 3.541500031999999631e+00 2.586935119999999699e+00 2.114220640000000095e+00 1.835219513999999830e+00
9.132947974000000357e+00 8.051689861999999920e+00 8.671390609999999555e+00 8.110697179999998951e+00 7.450614985999999718e+00 6.916261787999999910e+00 6.114871400000000179e+00 4.961657319999999594e+00 4.094879398000000670e+00 3.599335506000000073e+00 2.645685794000000257e+00 2.163148236000000058e+00 1.882308623999999764e+00
9.190751443999999992e+00 8.170974151999999435e+00 8.883968113999999971e+00 8.227780733999999541e+00 7.577338801999999873e+00 7.033438126000000068e+00 6.215432218000000120e+00 5.030330775999999560e+00 4.168603253999999758e+00 3.670091675999999747e+00 2.701260755999999930e+00 2.205959890000000367e+00 1.927200237999999954e+00
9.537572254000000527e+00 8.290258447999999447e+00 8.972542073999999701e+00 8.302288450000000708e+00 7.748788668000000435e+00 7.096313231999999971e+00 6.304389867999999453e+00 5.118461712000000219e+00 4.242327110000000623e+00 3.729157693999999967e+00 2.753342433999999894e+00 2.261847018000000098e+00 1.971934892000000161e+00
9.653179189999999465e+00 8.369781312000000639e+00 9.123117803999999609e+00 8.403406067999998896e+00 7.849422289999999691e+00 7.202057729999999935e+00 6.391413653999999944e+00 5.198580749999999639e+00 4.304832117999999319e+00 3.799298591999999530e+00 2.801613262000000049e+00 2.312461778000000301e+00 2.018082217999999983e+00
9.826589595999999815e+00 8.508946319999999730e+00 9.247121346000000131e+00 8.515167641999997983e+00 7.987327619999999406e+00 7.313518147999999997e+00 6.449429509999999865e+00 5.271832437999999676e+00 4.380960012000000958e+00 3.869439489999999982e+00 2.862904504000000294e+00 2.364763692000000361e+00 2.068781492000000277e+00
9.942196534000000696e+00 8.767395625999998998e+00 9.353410097999997674e+00 8.632251196000000348e+00 8.106597091999997673e+00 7.459274077999999975e+00 6.549990329999999972e+00 5.351951471999999654e+00 4.453882522000000677e+00 3.937119297999999823e+00 2.917526755999999999e+00 2.419596343999999899e+00 2.114928815999999934e+00
1.000000000200000194e+01 8.886679920000000621e+00 9.441984055999999015e+00 8.749334753999999492e+00 8.222139395999999323e+00 7.559302660000000174e+00 6.629278667999999541e+00 5.414902141999999863e+00 4.531613112000000498e+00 3.996185319999999930e+00 2.971831432000000106e+00 2.472952738000000039e+00 2.159035611999999826e+00
1.017341040799999874e+01 8.926441349999999275e+00 9.583702384000000407e+00 8.919638105999998956e+00 8.367499069999999151e+00 7.659331238000000042e+00 6.729839490000000701e+00 5.491587499999999622e+00 4.600528889999999649e+00 4.068787302000000494e+00 3.027406395999999944e+00 2.532003290000000018e+00 2.205339904000000129e+00
1.028901734399999768e+01 9.085487075999999718e+00 9.689991151999999275e+00 9.020755722000000532e+00 8.468132689999999130e+00 7.747927980000000048e+00 6.849738925999998784e+00 5.571706535999998877e+00 4.677458127999999604e+00 4.139543468000000281e+00 3.079488073999999909e+00 2.583461628000000232e+00 2.252899904000000397e+00
1.034682081199999892e+01 9.264413520000001512e+00 9.813994691999999631e+00 9.132517297999999784e+00 8.579947817999999060e+00 7.825092881999999861e+00 6.952233610000000397e+00 5.656403800000000537e+00 4.759195447999999828e+00 4.216452347999999795e+00 3.135380609999999901e+00 2.636607122000000025e+00 2.300459903999999778e+00
1.040462427999999839e+01 9.304174952000000332e+00 9.920283448000001059e+00 9.270888770000000889e+00 8.661945583999999698e+00 7.899399827999999957e+00 7.045058983999998858e+00 5.752546640000000266e+00 4.828111225999998979e+00 4.272442011999999067e+00 3.189367716000000019e+00 2.688909041999999694e+00 2.348804721999999678e+00
1.052023121599999911e+01 9.443339961999999588e+00 1.007971656399999993e+01 9.350718466000000006e+00 8.758852034000000231e+00 8.010860246000000018e+00 7.155289110000000896e+00 5.838388462000001056e+00 4.910649890000000184e+00 4.349350890000000192e+00 3.245895391999999990e+00 2.734040534000000022e+00 2.400916667999999810e+00
1.057803468399999858e+01 9.502982106000001039e+00 1.023029229199999968e+01 9.494411922000001169e+00 8.878121505999999385e+00 8.139468417999999872e+00 7.263585379999999425e+00 5.912784710000000388e+00 4.987579135999999913e+00 4.417645972000000754e+00 3.303058211999999827e+00 2.787396923999999832e+00 2.445808284000000388e+00
1.075144508800000054e+01 9.622266400000000885e+00 1.040744020400000025e+01 9.654071314000001180e+00 8.963846442000001247e+00 8.196627608000000009e+00 7.373815507999999852e+00 5.988325512000000295e+00 5.066111066000000385e+00 4.484095243999999703e+00 3.367525170000000401e+00 2.840542420000000234e+00 2.492583466000000136e+00
1.080924855600000001e+01 9.761431410000000142e+00 1.048715677600000085e+01 9.792442788000000675e+00 9.053298545999998836e+00 8.282366389999999967e+00 7.476310191999999688e+00 6.063866316000000367e+00 5.138232229999999845e+00 4.551775056000000319e+00 3.427546126000000193e+00 2.890524496000000276e+00 2.544381483999999638e+00
1.104046242799999966e+01 9.940357854000000160e+00 1.063773252800000080e+01 9.909526346000001595e+00 9.120387625999999415e+00 8.396684765999999911e+00 7.555598527999999980e+00 6.147419023999999510e+00 5.213558779999999615e+00 4.616378513999999988e+00 3.491695510000000446e+00 2.937343145999999461e+00 2.595394686000000117e+00
1.115606936400000038e+01 1.021868787200000028e+01 1.076173604799999950e+01 1.004257583800000120e+01 9.232202756000001287e+00 8.488139467999999965e+00 7.658093211999999816e+00 6.229827172000000246e+00 5.288083982000000738e+00 4.680366699999999547e+00 3.555527325999999988e+00 2.990910432000000174e+00 2.642483793999999886e+00
1.144508670399999950e+01 1.039761431599999852e+01 1.093002657999999983e+01 1.018626929200000042e+01 9.362653747999999609e+00 8.582452130000000068e+00 7.750918585999999166e+00 6.306512532000000171e+00 5.353794375999999744e+00 4.751738141999999776e+00 3.617771285999999975e+00 3.042157873999999929e+00 2.695694485999999834e+00
1.150289017199999897e+01 1.043737574600000073e+01 1.105403012000000018e+01 1.029270889200000028e+01 9.455833022000000199e+00 8.685338670000000150e+00 7.868884159999998573e+00 6.386631568000000314e+00 5.442743809999999627e+00 4.821263768000000560e+00 3.684778812000000237e+00 3.097201425999999813e+00 2.746707686000000592e+00
1.156069364000000022e+01 1.061630218599999864e+01 1.122232064799999840e+01 1.039914848999999819e+01 9.560193811999999625e+00 8.813946842000000004e+00 7.940437054000000217e+00 6.475907059999999937e+00 5.524481127999999686e+00 4.890789392000000291e+00 3.745117342000000349e+00 3.155408393999999728e+00 2.801331052000000099e+00
1.167630057599999915e+01 1.069582504999999983e+01 1.135518156800000078e+01 1.053219798399999974e+01 9.690644799999999393e+00 8.928265217999999948e+00 8.037130145999999087e+00 6.560604324000000709e+00 5.593396907999999890e+00 4.957238665999999405e+00 3.800692304000000465e+00 3.213404473999999844e+00 2.854227816000000306e+00
