3269459968	3412066304	3370123264	3342860288	3505300688	3437442064	3349151744	3326083072	3409969152	3357540352
2956984320	3076521984	3131047936	3128950784	3084364608	2945962304	3170893824	3095396352	3080716288	3036676096
3537895424	3447717888	3646947328	3569352704	3342311648	3380061792	3535798272	3500146688	3458203648	3592421376
3365928960	3481272320	3342860288	3485466624	3308758624	3390547552	3441426432	3252682752	3422552064	3424649216
3307208704	3487563776	3418357760	3437232128	3415713376	3457656416	3458203648	3447717888	3426746368	3510632448
3424649216	3502243840	3428843520	3510632448	3348604512	3375867488	3521118208	3525312512	3309305856	3445620736
3466592256	3495952384	3403677696	3495952384	3375867488	3300370016	3548381184	3525312512	3565158400	3483369472
3512729600	3558866944	3437232128	3458203648	3377964640	3430393440	3412066304	3554672640	3521118208	3558866944
3447717888	3525312512	3386900480	3516923904	3459750992	3447170656	3514826752	3407872000	3548381184	3472883712
3466592256	3433037824	3231711232	3336568832	3386353248	3361187424	3353346048	3261071360	3479175168	3502243840
3468689408	3414163456	3368026112	3447717888	3417810528	3386386752	3344957440	3665821696	3479175168	3483369472
3407872000	3451912192	3380609024	3351248896	3304564320	3409421920	3292528640	3430940672	3437232128	3458203648
3355443200	3414163456	3242196992	3294625792	3377977888	3340215904	3430940672	3330277376	3351248896	3380609024
3353346048	3426746368	2766143488	3307208704	3367501216	3210203104	2812280832	3326083072	3340763136	3336568832
3133145088	3330277376	3464495104	2673868800	3319244384	3250038912	2569011200	3290431488	3355443200	2365587456
2837446656	2688548864	3487563776	3510632448	3369576032	2593663296	3288334336	2722103296	3388997632	2726297600
3502243840	3391094784	3506438144	3393191936	3394786528	3264718432	3546284032	3460300800	2833252352	3560964096
3506438144	3523215360	3424649216	3470786560	2677527040	3306672160	3458203648	3531603968	3491758080	3544186880
3485466624	3466592256	3529506816	3506438144	3371751360	3377965120	3550478336	3525312512	3560964096	3481272320
3428843520	3542089728	3531603968	3485466624	3352800960	3371673184	3516923904	3365928960	3460300800	3531603968
3506438144	3527409664	3481272320	3512729600	3260533152	3361187424	3542089728	3489660928	3443523584	3409969152
3426746368	3464495104	3498049536	3485466624	3369576032	3275204192	3531603968	3460300800	3462397952	3508535296
3489660928	3516923904	3493855232	3535798272	3321352704	3409421920	3539992576	3487563776	3523215360	3491758080
3420454912	3489660928	3483369472	3506438144	3296175712	3436684896	3487563776	3542089728	3586129920	3544186880
3485466624	3516923904	3468689408	3558866944	3336021600	3361187424	3542089728	3487563776	3445620736	3514826752
3470786560	3405774848	3542089728	3519021056	3319244384	3377964640	3481272320	3470786560	3512729600	3514826752
3502243840	3506438144	3422552064	3510632448	3482822240	3327632992	3573547008	3504340992	3544186880	3460300800
3508535296	3374317568	3567255552	3493855232	3273107040	3426199136	3483369472	3479175168	3521118208	3539992576
3523215360	3441426432	3525312512	3428843520	3359090272	3503793760	3586129920	3359637504	3474980864	3347054592
3418357760	3502243840	3405774848	3483369472	3308759408	3413627392	3573547008	3519021056	3548381184	3569352704
3527409664	3510632448	3516923904	3500146688	3363286512	3323438688	3516923904	3546284032	3502243840	3563061248
3445620736	3556769792	3479175168	3548381184	3380059056	3449267808	3560964096	3546284032	3489660928	3544186880
3519021056	3512729600	3548381184	3514826752	3413620608	3436684896	3556769792	3487563776	3426746368	3464495104
3472883712	3479175168	3464495104	3491758080	3411537168	3317147232	3468689408	3466592256	3401580544	3491758080
3433037824	3523215360	3443523584	3443523584	3432546288	3424101984	3525312512	3474980864	3510632448	3531603968
3504340992	3523215360	3500146688	3525312512	3346529696	3405227616	3470786560	3445620736	3544186880	3523215360
3462397952	3479175168	3552575488	3602907136	3470263040	3512182368	3483369472	3592421376	3567255552	3531603968
	3372220416	3483369472		3424117984	3407324768		3550478336	3479175168	
				3512188704	3503793760				
