  PING
1 0.220 1505836447.362634
2 0.123 1505836447.363530
3 0.109 1505836447.364512
4 0.108 1505836447.365511
5 0.109 1505836447.366512
6 0.115 1505836447.367520
7 0.108 1505836447.368511
8 0.107 1505836447.369512
9 0.107 1505836447.370514
10 0.111 1505836447.371520
11 0.107 1505836447.372515
12 0.105 1505836447.373513
13 0.105 1505836447.374515
14 0.113 1505836447.375524
15 0.106 1505836447.376514
16 0.106 1505836447.377513
17 0.107 1505836447.378517
18 0.110 1505836447.379523
19 0.109 1505836447.380520
20 0.107 1505836447.381518
21 0.108 1505836447.382519
22 0.111 1505836447.383524
23 0.107 1505836447.384519
24 0.108 1505836447.385520
25 0.108 1505836447.386521
26 0.111 1505836447.387526
27 0.106 1505836447.388521
28 0.106 1505836447.389520
29 0.106 1505836447.390520
30 0.112 1505836447.391528
31 0.106 1505836447.392521
32 0.107 1505836447.393522
33 0.108 1505836447.394523
34 0.111 1505836447.395529
35 0.108 1505836447.396526
36 0.106 1505836447.397523
37 0.108 1505836447.398527
38 0.110 1505836447.399529
39 0.107 1505836447.400525
40 0.107 1505836447.401526
41 0.106 1505836447.402525
42 0.111 1505836447.403531
43 0.108 1505836447.404527
44 0.106 1505836447.405526
45 0.107 1505836447.406530
46 0.110 1505836447.407535
47 0.107 1505836447.408531
48 0.105 1505836447.409531
49 0.108 1505836447.410532
50 0.110 1505836447.411537
51 0.106 1505836447.412532
52 0.105 1505836447.413533
53 0.106 1505836447.414534
54 0.110 1505836447.415540
55 0.106 1505836447.416536
56 0.105 1505836447.417535
57 0.107 1505836447.418538
58 0.108 1505836447.419541
59 0.105 1505836447.420536
60 0.105 1505836447.421538
61 0.107 1505836447.422539
62 0.109 1505836447.423545
63 0.106 1505836447.424539
64 0.105 1505836447.425538
65 0.106 1505836447.426541
66 0.109 1505836447.427545
67 0.106 1505836447.428542
68 0.104 1505836447.429541
69 0.106 1505836447.430544
70 0.110 1505836447.431549
71 0.105 1505836447.432544
72 0.104 1505836447.433545
73 0.105 1505836447.434546
74 0.109 1505836447.435552
75 0.105 1505836447.436548
76 0.106 1505836447.437549
77 0.105 1505836447.438549
78 0.109 1505836447.439553
79 0.103 1505836447.440547
80 0.104 1505836447.441548
81 0.105 1505836447.442550
82 0.108 1505836447.443556
83 0.105 1505836447.444550
84 0.107 1505836447.445552
85 0.105 1505836447.446550
86 0.110 1505836447.447555
87 0.104 1505836447.448550
88 0.104 1505836447.449551
89 0.105 1505836447.450551
90 0.108 1505836447.451557
91 0.106 1505836447.452555
92 0.105 1505836447.453554
93 0.105 1505836447.454555
94 0.108 1505836447.455560
95 0.108 1505836447.456558
96 0.104 1505836447.457554
97 0.105 1505836447.458556
98 0.109 1505836447.459561
99 0.105 1505836447.460556
100 0.104 1505836447.461556
101 0.106 1505836447.462557
102 0.109 1505836447.463562
103 0.107 1505836447.464559
104 0.106 1505836447.465558
105 0.105 1505836447.466559
106 0.110 1505836447.467566
107 0.106 1505836447.468562
108 0.105 1505836447.469561
109 0.106 1505836447.470562
110 0.109 1505836447.471567
111 0.105 1505836447.472561
112 0.103 1505836447.473559
113 0.106 1505836447.474563
114 0.108 1505836447.475566
115 0.105 1505836447.476564
116 0.107 1505836447.477564
117 0.109 1505836447.478567
118 0.115 1505836447.479573
119 0.105 1505836447.480563
120 0.104 1505836447.481563
121 0.106 1505836447.482564
122 0.107 1505836447.483566
123 0.104 1505836447.484563
124 0.104 1505836447.485563
125 0.107 1505836447.486565
126 0.107 1505836447.487566
127 0.107 1505836447.488565
128 0.105 1505836447.489564
129 0.106 1505836447.490566
130 0.108 1505836447.491570
131 0.104 1505836447.492566
132 0.106 1505836447.493569
133 0.106 1505836447.494568
134 0.108 1505836447.495573
135 0.104 1505836447.496567
136 0.105 1505836447.497567
137 0.105 1505836447.498568
138 0.106 1505836447.499570
139 0.103 1505836447.500568
140 0.105 1505836447.501569
141 0.106 1505836447.502571
142 0.110 1505836447.503577
143 0.104 1505836447.504571
144 0.104 1505836447.505570
145 0.104 1505836447.506571
146 0.108 1505836447.507576
147 0.104 1505836447.508571
148 0.105 1505836447.509571
149 0.105 1505836447.510572
150 0.107 1505836447.511575
151 0.104 1505836447.512572
152 0.103 1505836447.513571
153 0.106 1505836447.514574
154 0.110 1505836447.515579
155 0.104 1505836447.516572
156 0.103 1505836447.517571
157 0.107 1505836447.518575
158 0.110 1505836447.519579
159 0.104 1505836447.520572
160 0.104 1505836447.521573
161 0.106 1505836447.522575
162 0.109 1505836447.523578
163 0.106 1505836447.524575
164 0.107 1505836447.525575
165 0.107 1505836447.526577
166 0.109 1505836447.527580
167 0.106 1505836447.528577
168 0.106 1505836447.529576
169 0.106 1505836447.530577
170 0.108 1505836447.531580
171 0.104 1505836447.532575
172 0.105 1505836447.533577
173 0.106 1505836447.534579
174 0.109 1505836447.535583
175 0.104 1505836447.536578
176 0.103 1505836447.537577
177 0.107 1505836447.538581
178 0.109 1505836447.539584
179 0.106 1505836447.540579
180 0.104 1505836447.541578
181 0.106 1505836447.542580
182 0.110 1505836447.543585
183 0.105 1505836447.544580
184 0.104 1505836447.545579
185 0.106 1505836447.546582
186 0.107 1505836447.547584
187 0.106 1505836447.548580
188 0.105 1505836447.549580
189 0.107 1505836447.550582
190 0.109 1505836447.551585
191 0.106 1505836447.552581
192 0.103 1505836447.553578
193 0.105 1505836447.554580
194 0.109 1505836447.555585
195 0.104 1505836447.556579
196 0.106 1505836447.557581
197 0.106 1505836447.558582
198 0.107 1505836447.559584
199 0.106 1505836447.560583
200 0.104 1505836447.561581
201 0.105 1505836447.562582
202 0.107 1505836447.563586
203 0.104 1505836447.564582
204 0.103 1505836447.565581
205 0.104 1505836447.566582
206 0.107 1505836447.567586
207 0.106 1505836447.568585
208 0.103 1505836447.569583
209 0.107 1505836447.570587
210 0.108 1505836447.571590
211 0.106 1505836447.572588
212 0.103 1505836447.573583
213 0.076 1505836447.574557
214 0.107 1505836447.575589
215 0.103 1505836447.576584
216 0.104 1505836447.577586
217 0.105 1505836447.578587
218 0.108 1505836447.579590
219 0.108 1505836447.580590
220 0.103 1505836447.581585
221 0.106 1505836447.582588
222 0.110 1505836447.583594
223 0.104 1505836447.584586
224 0.104 1505836447.585585
225 0.105 1505836447.586588
226 0.107 1505836447.587591
227 0.107 1505836447.588592
228 0.105 1505836447.589590
229 0.107 1505836447.590591
230 0.109 1505836447.591595
231 0.105 1505836447.592590
232 0.104 1505836447.593589
233 0.104 1505836447.594591
234 0.107 1505836447.595594
235 0.104 1505836447.596590
236 0.105 1505836447.597591
237 0.105 1505836447.598592
238 0.107 1505836447.599594
239 0.103 1505836447.600590
240 0.104 1505836447.601591
241 0.104 1505836447.602593
242 0.107 1505836447.603596
243 0.106 1505836447.604593
244 0.106 1505836447.605593
245 0.106 1505836447.606594
246 0.108 1505836447.607597
247 0.103 1505836447.608591
248 0.106 1505836447.609594
249 0.106 1505836447.610596
250 0.107 1505836447.611597
251 0.104 1505836447.612593
252 0.104 1505836447.613593
253 0.105 1505836447.614594
254 0.108 1505836447.615598
255 0.103 1505836447.616592
256 0.104 1505836447.617593
257 0.104 1505836447.618593
258 0.109 1505836447.619599
259 0.103 1505836447.620593
260 0.105 1505836447.621596
261 0.105 1505836447.622596
262 0.109 1505836447.623602
263 0.105 1505836447.624597
264 0.103 1505836447.625596
265 0.105 1505836447.626597
266 0.109 1505836447.627603
267 0.105 1505836447.628598
268 0.105 1505836447.629597
269 0.105 1505836447.630599
270 0.107 1505836447.631602
271 0.104 1505836447.632597
272 0.103 1505836447.633596
273 0.105 1505836447.634598
274 0.107 1505836447.635600
275 0.104 1505836447.636598
276 0.106 1505836447.637599
277 0.107 1505836447.638601
278 0.108 1505836447.639603
279 0.105 1505836447.640601
280 0.104 1505836447.641598
281 0.107 1505836447.642602
282 0.108 1505836447.643606
283 0.104 1505836447.644602
284 0.104 1505836447.645600
285 0.107 1505836447.646604
286 0.108 1505836447.647606
287 0.104 1505836447.648603
288 0.104 1505836447.649603
289 0.105 1505836447.650603
290 0.108 1505836447.651608
291 0.106 1505836447.652607
292 0.104 1505836447.653604
293 0.106 1505836447.654606
294 0.107 1505836447.655609
295 0.103 1505836447.656605
296 0.104 1505836447.657605
297 0.105 1505836447.658607
298 0.107 1505836447.659609
299 0.104 1505836447.660607
300 0.102 1505836447.661606
301 0.104 1505836447.662607
302 0.108 1505836447.663612
303 0.102 1505836447.664605
304 0.103 1505836447.665607
305 0.104 1505836447.666608
306 0.106 1505836447.667612
307 0.106 1505836447.668612
308 0.103 1505836447.669607
309 0.105 1505836447.670608
310 0.107 1505836447.671613
311 0.104 1505836447.672608
312 0.103 1505836447.673609
313 0.104 1505836447.674610
314 0.108 1505836447.675616
315 0.104 1505836447.676612
316 0.103 1505836447.677610
317 0.104 1505836447.678613
318 0.107 1505836447.679617
319 0.103 1505836447.680614
320 0.104 1505836447.681615
321 0.105 1505836447.682616
322 0.107 1505836447.683619
323 0.103 1505836447.684614
324 0.103 1505836447.685615
325 0.104 1505836447.686616
326 0.108 1505836447.687621
327 0.104 1505836447.688615
328 0.104 1505836447.689615
329 0.104 1505836447.690617
330 0.108 1505836447.691623
331 0.105 1505836447.692618
332 0.103 1505836447.693618
333 0.105 1505836447.694621
334 0.109 1505836447.695626
335 0.104 1505836447.696619
336 0.103 1505836447.697620
337 0.104 1505836447.698621
338 0.110 1505836447.699628
339 0.103 1505836447.700620
340 0.107 1505836447.701624
341 0.105 1505836447.702622
342 0.111 1505836447.703630
343 0.104 1505836447.704621
344 0.105 1505836447.705622
345 0.106 1505836447.706623
346 0.107 1505836447.707625
347 0.104 1505836447.708620
348 0.103 1505836447.709621
349 0.106 1505836447.710624
350 0.108 1505836447.711627
351 0.105 1505836447.712623
352 0.103 1505836447.713621
353 0.105 1505836447.714624
354 0.108 1505836447.715629
355 0.104 1505836447.716624
356 0.106 1505836447.717626
357 0.105 1505836447.718625
358 0.107 1505836447.719629
359 0.105 1505836447.720626
360 0.105 1505836447.721626
361 0.105 1505836447.722627
362 0.109 1505836447.723632
363 0.103 1505836447.724626
364 0.106 1505836447.725629
365 0.105 1505836447.726629
366 0.109 1505836447.727634
367 0.104 1505836447.728629
368 0.103 1505836447.729628
369 0.105 1505836447.730630
370 0.109 1505836447.731635
371 0.104 1505836447.732630
