  PING
1 0.151 1505834404.757846
2 0.139 1505834404.758825
3 0.115 1505834404.759801
4 0.109 1505834404.760793
5 0.109 1505834404.761793
6 0.117 1505834404.762805
7 0.112 1505834404.763802
8 0.109 1505834404.764796
9 0.108 1505834404.765798
10 0.123 1505834404.766817
11 0.112 1505834404.767806
12 0.108 1505834404.768801
13 0.108 1505834404.769800
14 0.123 1505834404.770818
15 0.111 1505834404.771805
16 0.108 1505834404.772801
17 0.108 1505834404.773802
18 0.123 1505834404.774820
19 0.108 1505834404.775806
20 0.105 1505834404.776804
21 0.104 1505834404.777804
22 0.089 1505834404.778800
23 0.109 1505834404.779813
24 0.106 1505834404.780809
25 0.106 1505834404.781809
26 0.119 1505834404.782823
27 0.108 1505834404.783814
28 0.108 1505834404.784813
29 0.105 1505834404.785810
30 0.117 1505834404.786823
31 0.108 1505834404.787816
32 0.106 1505834404.788814
33 0.106 1505834404.789813
34 0.113 1505834404.790823
35 0.107 1505834404.791816
36 0.106 1505834404.792816
37 0.106 1505834404.793816
38 0.112 1505834404.794823
39 0.108 1505834404.795819
40 0.107 1505834404.796819
41 0.104 1505834404.797818
42 0.108 1505834404.798823
43 0.106 1505834404.799822
44 0.108 1505834404.800824
45 0.106 1505834404.801822
46 0.108 1505834404.802825
47 0.108 1505834404.803824
48 0.107 1505834404.804823
49 0.109 1505834404.805824
50 0.110 1505834404.806826
51 0.108 1505834404.807826
52 0.107 1505834404.808824
53 0.105 1505834404.809822
54 0.108 1505834404.810827
55 0.108 1505834404.811828
56 0.107 1505834404.812826
57 0.106 1505834404.813826
58 0.107 1505834404.814830
59 0.108 1505834404.815830
60 0.109 1505834404.816832
61 0.106 1505834404.817828
62 0.108 1505834404.818831
63 0.108 1505834404.819832
64 0.109 1505834404.820832
65 0.104 1505834404.821827
66 0.108 1505834404.822832
67 0.107 1505834404.823833
68 0.106 1505834404.824831
69 0.106 1505834404.825832
70 0.108 1505834404.826834
71 0.107 1505834404.827831
72 0.107 1505834404.828831
73 0.107 1505834404.829830
74 0.107 1505834404.830832
75 0.107 1505834404.831833
76 0.107 1505834404.832834
77 0.106 1505834404.833834
78 0.108 1505834404.834836
79 0.108 1505834404.835837
80 0.107 1505834404.836835
81 0.153 1505834404.837883
82 0.109 1505834404.838841
83 0.107 1505834404.839838
84 0.107 1505834404.840838
85 0.105 1505834404.841836
86 0.110 1505834404.842843
87 0.107 1505834404.843839
88 0.108 1505834404.844841
89 0.105 1505834404.845838
90 0.108 1505834404.846843
91 0.107 1505834404.847843
92 0.106 1505834404.848841
93 0.105 1505834404.849839
94 0.108 1505834404.850843
95 0.107 1505834404.851843
96 0.108 1505834404.852844
97 0.105 1505834404.853842
98 0.107 1505834404.854847
99 0.105 1505834404.855845
100 0.104 1505834404.856844
101 0.105 1505834404.857845
102 0.106 1505834404.858847
103 0.106 1505834404.859847
104 0.106 1505834404.860845
105 0.105 1505834404.861845
106 0.107 1505834404.862847
107 0.107 1505834404.863848
108 0.106 1505834404.864846
109 0.104 1505834404.865846
110 0.109 1505834404.866850
111 0.108 1505834404.867849
112 0.109 1505834404.868853
113 0.106 1505834404.869847
114 0.108 1505834404.870850
115 0.108 1505834404.871851
116 0.105 1505834404.872847
117 0.104 1505834404.873847
118 0.119 1505834404.874863
119 0.107 1505834404.875852
120 0.106 1505834404.876850
121 0.105 1505834404.877850
122 0.107 1505834404.878852
123 0.106 1505834404.879853
124 0.105 1505834404.880852
125 0.104 1505834404.881850
126 0.107 1505834404.882856
127 0.105 1505834404.883855
128 0.106 1505834404.884855
129 0.104 1505834404.885854
130 0.116 1505834404.886867
131 0.105 1505834404.887855
132 0.106 1505834404.888856
133 0.105 1505834404.889856
134 0.107 1505834404.890858
135 0.105 1505834404.891856
136 0.105 1505834404.892856
137 0.104 1505834404.893854
138 0.107 1505834404.894858
139 0.107 1505834404.895858
140 0.104 1505834404.896855
141 0.104 1505834404.897855
142 0.109 1505834404.898861
143 0.104 1505834404.899857
144 0.104 1505834404.900856
145 0.104 1505834404.901855
146 0.107 1505834404.902859
147 0.105 1505834404.903857
148 0.105 1505834404.904857
149 0.104 1505834404.905856
150 0.107 1505834404.906860
151 0.106 1505834404.907858
152 0.105 1505834404.908856
153 0.102 1505834404.909855
154 0.106 1505834404.910860
155 0.105 1505834404.911860
156 0.105 1505834404.912860
157 0.105 1505834404.913859
158 0.106 1505834404.914862
159 0.105 1505834404.915862
160 0.105 1505834404.916861
161 0.104 1505834404.917859
162 0.106 1505834404.918863
163 0.106 1505834404.919862
164 0.105 1505834404.920861
165 0.104 1505834404.921860
166 0.106 1505834404.922863
167 0.106 1505834404.923862
168 0.104 1505834404.924861
169 0.103 1505834404.925860
170 0.107 1505834404.926866
171 0.105 1505834404.927864
172 0.104 1505834404.928863
173 0.105 1505834404.929863
174 0.107 1505834404.930865
175 0.105 1505834404.931864
176 0.105 1505834404.932863
177 0.106 1505834404.933864
178 0.107 1505834404.934868
179 0.106 1505834404.935866
180 0.107 1505834404.936867
181 0.105 1505834404.937865
182 0.075 1505834404.938837
183 0.108 1505834404.939870
184 0.106 1505834404.940867
185 0.105 1505834404.941867
186 0.106 1505834404.942868
187 0.106 1505834404.943869
188 0.108 1505834404.944869
189 0.103 1505834404.945866
190 0.107 1505834404.946871
191 0.107 1505834404.947871
192 0.106 1505834404.948871
193 0.104 1505834404.949870
194 0.108 1505834404.950873
195 0.106 1505834404.951872
196 0.160 1505834404.952925
197 0.105 1505834404.953869
198 0.107 1505834404.954872
199 0.106 1505834404.955873
200 0.110 1505834404.956876
201 0.105 1505834404.957872
202 0.107 1505834404.958873
203 0.108 1505834404.959875
204 0.106 1505834404.960872
205 0.102 1505834404.961867
206 0.108 1505834404.962875
207 0.108 1505834404.963875
208 0.108 1505834404.964874
209 0.105 1505834404.965872
210 0.106 1505834404.966873
211 0.108 1505834404.967875
212 0.107 1505834404.968874
213 0.104 1505834404.969871
214 0.109 1505834404.970877
215 0.110 1505834404.971877
216 0.107 1505834404.972874
217 0.105 1505834404.973872
218 0.108 1505834404.974876
219 0.107 1505834404.975874
220 0.105 1505834404.976871
221 0.104 1505834404.977872
222 0.083 1505834404.978852
223 0.106 1505834404.979875
224 0.105 1505834404.980874
225 0.107 1505834404.981876
226 0.106 1505834404.982876
227 0.107 1505834404.983877
228 0.105 1505834404.984876
229 0.105 1505834404.985875
230 0.109 1505834404.986880
231 0.107 1505834404.987877
232 0.106 1505834404.988876
233 0.105 1505834404.989876
234 0.107 1505834404.990879
235 0.075 1505834404.991847
236 0.106 1505834404.992876
237 0.104 1505834404.993876
238 0.113 1505834404.994886
239 0.113 1505834404.995885
240 0.108 1505834404.996879
241 0.108 1505834404.997880
242 0.111 1505834404.998885
243 0.107 1505834404.999882
244 0.056 1505834405.000059
245 0.106 1505834405.001110
246 0.104 1505834405.002108
247 0.107 1505834405.003112
248 0.105 1505834405.004109
249 0.108 1505834405.005112
250 0.105 1505834405.006109
251 0.106 1505834405.007112
252 0.104 1505834405.008110
