2548039680	2449473536	2514485248	2397044736	2550136832	2455764992	2524971008	2533337296	2531262464	2453667840
2801795072	2805989376	2707423232	2761949184	2659188736	2902458368	2751463424	2690597888	2694840320	2745171968
3286237184	3330277376	3271557120	3305111552	3303014400	3307208704	3368026112	3242118304	3063939072	3242196992
3066036224	3162505216	3170893824	3229614080	3296722944	3179282432	3179282432	3105810720	3212836864	3143630848
3154116608	2994733056	2963275776	3089104896	2782920704	3265265664	2839543808	2858365152	3196059648	3135242240
2921332736	2942304256	3240099840	2791309312	2772434944	2845835264	3034578944	2866760624	2774532096	2866806784
2891972608	2757754880	2797600768	2879389696	2690646016	2751463424	2799697920	2921277904	2602565632	2837446656
2990538752	2833252352	2814377984	2747269120	2860515328	2717908992	2797600768	2787084320	2722103296	2795503616
2826960896	2766143488	2843738112	2740977664	2831155200	2782920704	3017801728	3053413856	2845835264	2852126720
2837446656	2992635904	2810183680	2919235584	2818572288	2847932416	2738880512	2768207072	2835349504	2917138432
2919235584	2912944128	2994733056	3051356160	2780823552	2847932416	2994733056	3107937360	2996830208	2894069760
3013607424	3036676096	2915041280	3009413120	2961178624	2917138432	3003121664	3007269632	2839543808	2998927360
2973761536	2789212160	2936012800	2816475136	2933915648	3087007744	2948595712	2826919280	2858418176	2936012800
3017801728	2929721344	2944401408	1816133632	1493172224	2673868800	2829058048	1719446112	1451229184	2545942528
1197473792	1482686464	2418016256	2860515328	2896166912	1646264320	1537212416	2585754752	3089104896	1820327936
2833252352	2701131776	1973420032	2839543808	2720006144	2789212160	2959081472	2938083216	2879389696	3087007744
2875195392	2799697920	2841640960	2749366272	2866806784	2623537152	2948595712	2719971792	2925527040	2915041280
2829058048	2791309312	2843738112	2887778304	2873098240	2709520384	2734686208	2814344624	2902458368	2887778304
2778726400	2850029568	2812280832	2942304256	2761949184	2734686208	2745171968	2778679472	3005218816	2761949184
2921332736	3034578944	2977955840	3009413120	2996830208	2933915648	2944401408	2940165584	2969567232	3030384640
3061841920	3042967552	3189768192	2812280832	2961178624	3030384640	3015704576	3040803088	2948595712	2833252352
2860515328	2942304256	2931818496	3034578944	3026190336	2891972608	2902458368	3015660272	2898264064	2948595712
2854223872	3011510272	2898264064	2963275776	2956984320	2980052992	3011510272	2975813632	2933915648	2740977664
2831155200	2860515328	2875195392	2740977664	2944401408	3034578944	2992635904	2900329376	3024093184	2963275776
2961178624	2925527040	2839543808	3057647616	3040870400	2887778304	2868903936	2982104064	2774532096	2929721344
2875195392	2885681152	2925527040	2936012800	2948595712	3147825152	2879389696	3101637776	3038773248	2908749824
2761949184	2852126720	2877292544	3032481792	2917138432	3032481792	2919235584	2965334192	2915041280	2915041280
3143630848	3038773248	2963275776	2841640960	2906652672	2908749824	3170893824	2992589552	2986344448	2963275776
2885681152	2898264064	2898264064	2933915648	2925527040	2789212160	2923429888	2912908432	2977955840	2969567232
2873098240	2889875456	2856321024	2982150144	2898264064	2954887168	2969567232	2944347584	2877292544	2797600768
3007315968	2938109952	2887778304	2956984320	3059744768	2915041280	2969567232	2797562272	2984247296	2900361216
2747269120	2871001088	2956984320	2871001088	2956984320	2875195392	2774532096	2849985520	2810183680	2933915648
2967470080	2917138432	2954887168	2908749824	2936012800	2862612480	2862612480	3034546096	3101687808	2902458368
2885681152	2845835264	2912944128	2858418176	2959081472	2873098240	2860515328	2889834928	2793406464	2984247296
2929721344	2898264064	2866806784	2973761536	2967470080	2948595712	2975858688	2797577648	2961178624	2980052992
3003121664	3078619136	2956984320	2933915648	2998927360	3076521984	2927624192	2862574480	2891972608	2959081472
3007315968	2919235584	2933915648	2814377984	2801795072	2904555520	2917138432	3051319312	3045064704	2797600768
	3055550464			2963275776	3028287488				
