3290431488	3321888768	3284140032	3368026112	3363831808	3380609024	3279945728	3347054592	3361734656	3368026112
3057647616	3038773248	2975858688	3133145088	3047161856	3013607424	2938109952	3074424832	3080716288	3040870400
3508535296	3403677696	3445620736	3548381184	3535798272	3470786560	3544186880	3506438144	3546284032	3403677696
3334471680	3340763136	3349151744	3407872000	3332374528	3305111552	3380609024	3493855232	3487563776	3357540352
3548381184	3456106496	3575644160	3359637504	3399483392	3516923904	3512729600	3380609024	3571449856	3393191936
3483369472	3405774848	3510632448	3271557120	3560964096	3435134976	3464495104	3472883712	3336568832	3420454912
3388997632	3533701120	3464495104	3512729600	3456106496	3514826752	3328180224	3428843520	3514826752	3537895424
3512729600	3397386240	3454009344	3466592256	3441426432	3487563776	3460300800	3445620736	3514826752	3537895424
3533701120	3307208704	3437232128	3474980864	3493855232	3468689408	3615490048	3504340992	3586129920	3493855232
3535798272	3577741312	3430940672	3485466624	3527409664	3489660928	3529506816	3498049536	3491758080	3502243840
3498049536	3462397952	3460300800	3491758080	3451912192	3560964096	3483369472	3468689408	3416260608	3443523584
3418357760	3502243840	3454009344	3556769792	3529506816	3479175168	3537895424	3487563776	3529506816	3542089728
3529506816	3525312512	3443523584	3456106496	3500146688	3533701120	3581935616	3521118208	3571449856	3592421376
3409969152	3489660928	3525312512	3420454912	3472883712	3508535296	3449815040	3449815040	3468689408	3537895424
3372220416	3556769792	3464495104	3506438144	3493855232	3504340992	3472883712	3491758080	3529506816	3567255552
3449815040	3521118208	3525312512	3546284032	3445620736	3426746368	3474980864	3443523584	3584032768	3502243840
3472883712	3418357760	3537895424	3560964096	3560964096	3533701120	3531603968	3424649216	3504340992	3531603968
3550478336	3439329280	3521118208	3489660928	3531603968	3516923904	3514826752	3539992576	3449815040	3437232128
3535798272	3495952384	3477078016	3441426432	3550478336	3529506816	3456106496	3498049536	3493855232	3456106496
3477078016	3508535296	3552575488	3468689408	3510632448	3493855232	3504340992	3544186880	3546284032	3529506816
3527409664	3489660928	3483369472	3508535296	3579838464	3504340992	3539992576	3519021056	3464495104	3523215360
3546284032	3386900480	3521118208	3521118208	3506438144	3567255552	3565158400	3409969152	3512729600	3456106496
3525312512	3563061248	3489660928	3535798272	3527409664	3542089728	3470786560	3426746368	3529506816	3399483392
3416260608	3487563776	3430940672	3437232128	3525312512	3554672640	3500146688	3376414720	3466592256	3282042880
3498049536	3489660928	3502243840	3472883712	3502243840	3519021056	3470786560	3353346048	3495952384	3349151744
3548381184	3510632448	3531603968	3529506816	3498049536	3527409664	3539992576	3303014400	3449815040	3309305856
3430940672	3529506816	3487563776	3531603968	3426746368	3575644160	3454009344	3357540352	3506438144	3334471680
3464495104	3508535296	3533701120	3514826752	3546284032	3508535296	3542089728	3254779904	3523215360	3183476736
3508535296	3456106496	3502243840	3493855232	3529506816	3493855232	3430940672	3326083072	3483369472	3313500160
3531603968	3560964096	3546284032	3493855232	3539992576	3531603968	3521118208	3405774848	3483369472	3382706176
3565158400	3542089728	3441426432	3550478336	3443523584	3584032768	3481272320	3483369472	3579838464	3493855232
3466592256	3479175168	3554672640	3474980864	3466592256	3489660928	3546284032	3498049536	3533701120	3542089728
3487563776	3414163456	3514826752	3481272320	3594518528	3510632448	3506438144	3500146688	3550478336	3462397952
3510632448	3449815040	3516923904	3489660928	3493855232	3514826752	3535798272	3416260608	3462397952	3514826752
3510632448	3546284032	3510632448	3464495104	3470786560	3495952384	3506438144	3510632448	3485466624	3537895424
3435134976	3407872000	3430940672	3546284032	3510632448	3527409664	3537895424	3525312512	3477078016	3510632448
3495952384	3430940672	3474980864	3508535296	3535798272	3468689408	3563061248	3516923904	3483369472	3560964096
3533701120		3525312512	3454009344	3544186880	3558866944	3472883712	3535798272		
