2422210560	2453667840	2438987776	2386558976	2535456768	2499805184	2441084928	2524971008	2610954240	2462056448
2835349504	2743074816	2724200448	2854223872	2736783360	2533359616	2873098240	2812280832	2875195392	2669674496
3231711232	3305111552	3307208704	3305111552	3349151744	3223322624	3248488448	3317694464	3422552064	3321888768
3212836864	3238002688	3206545408	3214934016	3055550464	3149922304	3246391296	3112173568	2929721344	3221225472
3055550464	2923429888	2891972608	2894069760	2837446656	2864709632	2944401408	2977955840	2996830208	3017801728
2904555520	2944401408	2908749824	2831155200	3074424832	2745171968	2858418176	2772434944	2843738112	2843738112
2787115008	2868903936	2847932416	2766143488	2837446656	2929721344	2707423232	2826960896	2671771648	2747269120
2816475136	2881486848	2818572288	2793406464	2715811840	2730491904	2776629248	2810183680	2887778304	2839543808
2847932416	2850029568	3042967552	3051356160	2942304256	2961178624	2942304256	2919235584	2917138432	3011510272
3009413120	2900361216	2803892224	2910846976	2923429888	2862612480	2877292544	3055550464	2782920704	2826960896
2902458368	2747269120	2946498560	2774532096	2967470080	2948595712	2843738112	3061841920	2933915648	3105882112
2940207104	2866806784	2965372928	2889875456	2908749824	2940207104	2990538752	2852126720	2963275776	2873098240
2466250752	3128950784	3034578944	2954887168	2986344448	2193620992	3034578944	3005218816	2852126720	2569011200
0	1113587712	744488960	2428502016	3024093184	14680064	1006632960	2346713088	3028287488	0
1319108608	6291456	291504128	0	601882624	1474297856	188743680	6291456	1147142144	1132462080
2260729856	1851785216	2267021312	1205862400	541065216	2090860544	2202009600	1012924416	85983232	2057306112
3177185280	2654994432	2699034624	2248146944	2174746624	3152019456	2617245696	2325741568	2103443456	3145728000
3133145088	3070230528	3238002688	3267362816	2923429888	3152019456	3537895424	3254779904	2667577344	3191865344
2954887168	2262827008	3034578944	3026190336	3275751424	3001024512	2847932416	3238002688	3508535296	3066036224
3032481792	2264924160	3189768192	3279945728	3099590656	2952790016	2996830208	3030384640	3208642560	2908749824
2795503616	2732589056	2971664384	2891972608	3105882112	2785017856	2837446656	2847932416	2877292544	2904555520
2810183680	2791309312	2694840320	2805989376	2864709632	2761949184	2919235584	2975858688	2751463424	2965372928
3028287488	2864709632	2692743168	2942304256	2740977664	2877292544	2852126720	2803892224	2650800128	2948595712
2944401408	2931818496	2912944128	2728394752	2717908992	3021996032	2967470080	2885681152	2858418176	2871001088
2975858688	2950692864	2850029568	2986344448	3084910592	2860515328	2841640960	2959081472	2843738112	2940207104
2963275776	3021996032	3017801728	2860515328	2860515328	2873098240	2910846976	2973761536	2988441600	2889875456
2996830208	3089104896	2967470080	3099590656	2921332736	2938109952	3112173568	3059744768	3001024512	2973761536
2900361216	2977955840	2805989376	2944401408	2690646016	2814377984	2915041280	3051356160	2954887168	2902458368
2929721344	2967470080	2826960896	3011510272	3036676096	2948595712	2833252352	2940207104	2891972608	2921332736
2912944128	2954887168	2858418176	2835349504	2860515328	2988441600	2933915648	2871001088	2952790016	3049259008
2894069760	2992635904	2923429888	2782920704	3080716288	2776629248	2921332736	2678063104	2959081472	2766143488
2910846976	3032481792	2948595712	2938109952	2810183680	3034578944	2938109952	3007315968	2915041280	2856321024
3030384640	2942304256	2816475136	2843738112	3005218816	3068133376	3005218816	2841640960	2917138432	2992635904
3019898880	3164602368	2931818496	2954887168	3030384640	2829058048	2894069760	2963275776	2933915648	2938109952
2864709632	2938109952	2799697920	2900361216	2896166912	2871001088	3070230528	2889875456	2927624192	2808086528
2998927360	2933915648	3045064704	2959081472	2971664384	2946498560	3017801728	3005218816	3196059648	2988441600
2912944128	3021996032	2835349504	2921332736	2917138432	2801795072	2887778304	2961178624	2845835264	2942304256
			2900361216		2858418176				
