  PING
1 0.137 1505837845.538085
2 0.148 1505837845.539118
3 0.111 1505837845.540052
4 0.106 1505837845.541048
5 0.108 1505837845.542050
6 0.128 1505837845.543094
7 0.112 1505837845.544055
8 0.114 1505837845.545058
9 0.113 1505837845.546059
10 0.120 1505837845.547070
11 0.111 1505837845.548058
12 0.109 1505837845.549059
13 0.109 1505837845.550060
14 0.113 1505837845.551076
15 0.110 1505837845.552062
16 0.105 1505837845.553059
17 0.109 1505837845.554063
18 0.111 1505837845.555069
19 0.108 1505837845.556063
20 0.109 1505837845.557066
21 0.110 1505837845.558067
22 0.111 1505837845.559071
23 0.107 1505837845.560066
24 0.111 1505837845.561070
25 0.109 1505837845.562069
26 0.115 1505837845.563079
27 0.107 1505837845.564069
28 0.106 1505837845.565068
29 0.108 1505837845.566071
30 0.111 1505837845.567078
31 0.109 1505837845.568075
32 0.107 1505837845.569072
33 0.107 1505837845.570072
34 0.109 1505837845.571076
35 0.107 1505837845.572074
36 0.108 1505837845.573075
37 0.109 1505837845.574078
38 0.110 1505837845.575080
39 0.106 1505837845.576074
40 0.107 1505837845.577075
41 0.106 1505837845.578077
42 0.112 1505837845.579085
43 0.107 1505837845.580076
44 0.107 1505837845.581077
45 0.111 1505837845.582082
46 0.110 1505837845.583084
47 0.106 1505837845.584079
48 0.105 1505837845.585080
49 0.106 1505837845.586082
50 0.112 1505837845.587091
51 0.108 1505837845.588086
52 0.105 1505837845.589084
53 0.108 1505837845.590087
54 0.110 1505837845.591089
55 0.106 1505837845.592085
56 0.105 1505837845.593084
57 0.107 1505837845.594088
58 0.110 1505837845.595092
59 0.109 1505837845.596089
60 0.105 1505837845.597088
61 0.109 1505837845.598093
62 0.110 1505837845.599095
63 0.107 1505837845.600092
64 0.104 1505837845.601088
65 0.107 1505837845.602091
66 0.109 1505837845.603096
67 0.109 1505837845.604094
68 0.106 1505837845.605092
69 0.106 1505837845.606093
70 0.111 1505837845.607100
71 0.108 1505837845.608095
72 0.104 1505837845.609091
73 0.108 1505837845.610095
74 0.109 1505837845.611097
