0. 6. 6. Indeterminate
0.01 6.101216182224283 6.317179915720382 6.121620242832364
0.02 6.204930951972626 6.6294084212418465 6.246563931695128
0.03 6.3112471327287345 6.937654705511525 6.37496014454246
0.04 6.420272435897436 7.242811789779467 6.5069444444444455
0.05 6.532119773117003 7.545706736497465 6.642659279778393
0.06 6.646907590730887 7.84710964245989 6.782254413761884
0.07 6.764760228344697 8.147741596448238 6.925887385824953
0.08 6.885808303577679 8.448281753991546 7.073724007561436
0.09 7.010189125321698 8.74937365910258 7.225938896268566
0.1 7.138047138047138 9.051630924065211 7.382716049382715
0.11 7.269534399947226 9.355642362797242 7.5442494634515835
0.12 7.4048110979929165 9.661976660412405 7.710743801652894
0.13 7.544046103283421 9.971186650890544 7.882415114281939
0.14 7.687417570426879 10.283813265865241 8.05949161709032
0.15 7.835113585075975 10.600389210154876 8.242214532871973
0.16 7.987332864180155 10.921442413557227 8.430839002267575
0.17 8.144285514005357 11.247499303407082 8.625635070402092
0.18 8.306193851520987 11.579087938305907 8.826888756692442
0.19 8.473293295370272 11.916741040149445 9.034903215973172
0.2 8.645833333333332 12.260998959004628 9.249999999999998
0.21 8.824078573972965 12.6124126034449 9.47252042941836
0.22 9.008309891033724 12.971546367584052 9.702827087442472
0.23 9.198825670159215 13.338981085209351 9.941305447798953
0.24 9.39594316861764 13.71531704107639 10.188365650969528
0.25 9.6 14.10117706957239 10.444444444444443
0.26 9.811355757301703 14.49720977157725 10.710007304601898
0.27 10.030393789442112 14.904092881457343 10.985550759992496
0.28 10.257523148148149 15.322536817733049 11.271604938271604
0.29 10.493180724262597 15.753288453095498 11.568736361832972
0.3 10.737833594976454 16.19713514215131 11.877551020408166
0.31 10.991981606276187 16.654909048600093 12.19869775257299
0.32 11.256160218097936 17.127491817566685 12.532871972318343
0.33 11.530943643358789 17.615819643603658 12.88081978168858
0.34 11.816948316269894 18.12088879055444 13.243342516069795
0.35000000000000003 12.114836730221349 18.64376162615127 13.621301775147934
0.36 12.425321691176471 19.185573242068678 14.015625000000002
0.37 12.749171039056336 19.74753873934905 14.4273116654069
0.38 13.087212897193444 20.330961269886416 14.857440166493237
0.39 13.440341518776378 20.93724093726754 15.307175490459553
0.4 13.80952380952381 21.56788467505283 15.777777777777779
0.41000000000000003 14.195806617891247 22.2245172379259 16.27061189313416
0.42 14.600324898259949 22.908893461527796 16.787158145065394
0.43 15.024310869186213 23.62291197079599 17.329024315173893
0.44 15.46910430839002 24.368630544953596 17.897959183673464
0.45 15.936164149330292 25.148283380796023 18.49586776859504
0.46 16.427081571678222 25.9643005356498 19.124828532235934
0.47000000000000003 16.94359481065477 26.81932987861647 19.787112851548592
0.48 17.48760594914441 27.716261935047935 20.48520710059172
0.49 18.061200003096385 28.65825807658528 21.221837754709725
0.5 18.666666666666664 29.64878258995906 Indeterminate
0.51 19.30652515094428 30.69163925512045 22.822990420658066
0.52 19.98355263157895 31.791013180930825 23.694444444444443
0.53 20.700816919494525 32.95151878933484 24.61837935717519
0.54 21.461714089313336 34.178255012670945 25.599243856332702
0.55 22.270011947431307 35.47686898113354 26.641975308641978
0.56 23.12990040262768 36.853629738067134 27.752066115702483
0.5700000000000001 24.04605002531925 38.31551384213614 28.93564088696593
0.58 25.023680358219234 39.870305113415114 30.199546485260765
0.59 26.06863988566254 41.526711275715336 31.55145746579417
0.6 27.1875 43.29450086685607 32.99999999999999
0.61 28.38766584585982 45.18466456726088 34.55489809335963
0.62 29.677507609178893 47.2096060815366 36.22714681440444
0.63 31.066516690791268 49.383368959023116 38.02921840759678
0.64 32.565492321589886 51.72190733975053 39.97530864197531
0.65 34.186765615337045 54.243410672218815 42.081632653061234
0.66 35.94446992120733 56.9686951186031 44.366782006920424
0.67 37.854868774847006 59.92167784595087 46.85215794306705
0.68 39.93675595238096 63.12995498063093 49.56250000000002
0.6900000000000001 42.21194638228178 66.6255100698563 52.52653485952135
0.7000000000000001 44.70588235294119 70.44558799910169 55.7777777777778
0.71 47.44838711920505 74.63378023851666 59.35552913198572
0.72 50.474608448030374 79.24138215430078 63.30612244897958
0.73 53.8262089964081 84.32910354528147 67.68449931412893
0.74 57.55288036455144 89.96924193211001 72.55621301775147
0.75 61.71428571428571 96.2484679768686 78.
0.76 66.38257575757576 103.27142908079671 84.11111111111111
0.77 71.6456804759006 111.1654588610853 91.00567107750474
0.78 77.6116631070666 120.08679953475847 98.82644628099175
0.79 84.41454794208188 130.22892130875607 107.75056689342405
