1.11008 20-20
6.40508 30-30
14.3949 20-40
46.967 40-40
70.1085 30-60
100.656 50-50
125.53 20-100
187.268 40-80
298.665 30-150
305.521 50-100
334.105 20-200
583.894 40-200
1005.37 50-250
1087.98 100-100
1330.62 30-300
1949.67 100-200
3002.46 40-400
4212.52 50-500
11032.8 100-500
42936 100-1000
