1.11008 20-20
6.40508 30-30
14.3949 20-40
46.967 40-40
50.3735 30-60
100.656 50-50
92.5182 20-100
95.9807 40-80
185.747 30-150
171.226 50-100
212.395 20-200
356.898 40-200
676.596 50-250
663.85 100-100
846.114 30-300
1255.41 100-200
1845.03 40-400
2834.94 50-500
6785.03 100-500
29292 100-1000
